cowcode,year,gwf_casename,startdate,enddate,spell,duration,gwf_fail,gwf_fail_subs,gwf_fail_type,gwf_fail_violent,jan1leader,duration_ldr,ldr_fail,ldr_fail_reg_fail,ldr_fail_reg_survive,spons,any_spons,satellite,spons_spell,duration_spons,ptcoupsuccess,ptcoupfail,regfailcoup,ldrcoup,american,russian,soviet,prc_spons,british,french,viet_spons,yugo_spons,egy_spons,comm_spons,coldwar,ally,commissar,cbcount,pcount,party,personalist,military,monarchy,communist,gdpcap,gdpcapl,logoil,e_civil_war,supportparty,ldr_group_military,seizure_coup,seizure_rebel,seizure_election
355,1989,Bulgaria 44-90,9/9/44,1/8/90,46,45,0,0,0,0,Zhivkov,33,1,0,1,1,1,1,45,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,3,4,1,0,0,0,1,7.306855679,7.545144081,0.024101775,0,1,0,0,0,0
355,1990,Bulgaria 44-90,9/9/44,1/8/90,46,46,1,1,1,1,Mladenov,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,0,1,6.820552349,7.306855679,0.027432656,0,1,0,0,0,0
360,1946,Romania 45-89,6/3/45,22/12/1989,44,1,0,0,0,0,Gheorghiu-De,1,0,0,0,1,1,1,44,1,NA,NA,0,NA,0,0,1,0,0,0,0,0,0,1,1,1,0,NA,NA,1,0,0,0,1,0.391368449,0.400914013,0,0,1,0,0,0,0
360,1947,Romania 45-89,6/3/45,22/12/1989,44,2,0,0,0,0,Gheorghiu-De,2,0,0,0,1,1,1,44,2,NA,NA,0,NA,0,0,1,0,0,0,0,0,0,1,1,1,0,NA,NA,1,0,0,0,1,0.369095415,0.391368449,0.235842004,0,1,0,0,0,0
360,1948,Romania 45-89,6/3/45,22/12/1989,44,3,0,0,0,0,Gheorghiu-De,3,0,0,0,1,1,1,44,3,NA,NA,0,NA,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,0.525006473,0.369095415,0.214920044,0,1,0,0,0,0
360,1949,Romania 45-89,6/3/45,22/12/1989,44,4,0,0,0,0,Gheorghiu-Dej,4,0,0,0,1,1,1,44,4,NA,NA,0,NA,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,0.58864361,0.525006473,0.229503468,0,1,0,0,0,0
360,1950,Romania 45-89,6/3/45,22/12/1989,44,5,0,0,0,0,Gheorghiu-Dej,5,0,0,0,1,1,1,44,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,0.60773474,0.58864361,0.256358474,0,1,0,0,0,0
360,1951,Romania 45-89,6/3/45,22/12/1989,44,6,0,0,0,0,Gheorghiu-Dej,6,0,0,0,1,1,1,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,0.661826313,0.60773474,0.267383635,0,1,0,0,0,0
360,1952,Romania 45-89,6/3/45,22/12/1989,44,7,0,0,0,0,Gheorghiu-Dej,7,0,0,0,1,1,1,44,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,0.770009398,0.661826313,0.319601566,0,1,0,0,0,0
360,1953,Romania 45-89,6/3/45,22/12/1989,44,8,0,0,0,0,Gheorghiu-Dej,8,0,0,0,1,1,1,44,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,0.836828411,0.770009398,0.392756909,0,1,0,0,0,0
360,1954,Romania 45-89,6/3/45,22/12/1989,44,9,0,0,0,0,Gheorghiu-Dej,9,0,0,0,1,1,1,44,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,0.871828794,0.836828411,0.431893826,0,1,0,0,0,0
360,1955,Romania 45-89,6/3/45,22/12/1989,44,10,0,0,0,0,Gheorghiu-Dej,10,0,0,0,1,1,1,44,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,0.935465991,0.871828794,0.450597078,0,1,0,0,0,0
360,1956,Romania 45-89,6/3/45,22/12/1989,44,11,0,0,0,0,Gheorghiu-Dej,11,0,0,0,1,1,1,44,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,1.005466938,0.935465991,0.477382749,0,1,0,0,0,0
360,1957,Romania 45-89,6/3/45,22/12/1989,44,12,0,0,0,0,Gheorghiu-Dej,12,0,0,0,1,1,1,44,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,1.078649521,1.005466938,0.482385784,0,1,0,0,0,0
360,1958,Romania 45-89,6/3/45,22/12/1989,44,13,0,0,0,0,Gheorghiu-Dej,13,0,0,0,1,1,1,44,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,1.145468593,1.078649521,0.48747623,0,1,0,0,0,0
360,1959,Romania 45-89,6/3/45,22/12/1989,44,14,0,0,0,0,Gheorghiu-Dej,14,0,0,0,1,1,1,44,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,1,0,0,0,1,1.193196416,1.145468593,0.486019522,0,1,0,0,0,0
360,1960,Romania 45-89,6/3/45,22/12/1989,44,15,0,0,0,0,Gheorghiu-Dej,15,0,0,0,1,1,1,44,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,1.371380329,1.193196416,0.271921784,0,1,0,0,0,0
360,1961,Romania 45-89,6/3/45,22/12/1989,44,16,0,0,0,0,Gheorghiu-Dej,16,0,0,0,1,1,1,44,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,1.568806291,1.371380329,0.487955123,0,1,0,0,0,0
360,1962,Romania 45-89,6/3/45,22/12/1989,44,17,0,0,0,0,Gheorghiu-Dej,17,0,0,0,1,1,1,44,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,1.702530384,1.568806291,0.489803046,0,1,0,0,0,0
360,1963,Romania 45-89,6/3/45,22/12/1989,44,18,0,0,0,0,Gheorghiu-Dej,18,0,0,0,1,1,1,44,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,1.880174279,1.702530384,0.495417923,0,1,0,0,0,0
360,1964,Romania 45-89,6/3/45,22/12/1989,44,19,0,0,0,0,Gheorghiu-Dej,19,0,0,0,1,1,1,44,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,1.947775841,1.880174279,0.500784457,0,1,0,0,0,0
360,1965,Romania 45-89,6/3/45,22/12/1989,44,20,0,0,0,0,Gheorghiu-Dej,20,1,0,1,1,1,1,44,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,2.125079155,1.947775841,0.504180551,0,1,0,0,0,0
360,1966,Romania 45-89,6/3/45,22/12/1989,44,21,0,0,0,0,Ceausescu,1,0,0,0,1,1,1,44,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,2.24178195,2.125079155,0.514169216,0,1,0,0,0,0
360,1967,Romania 45-89,6/3/45,22/12/1989,44,22,0,0,0,0,Ceausescu,2,0,0,0,1,1,1,44,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,2.51682353,2.24178195,0.517420411,0,1,0,0,0,0
360,1968,Romania 45-89,6/3/45,22/12/1989,44,23,0,0,0,0,Ceausescu,3,0,0,0,1,1,1,44,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,2.630803823,2.51682353,0.522992611,0,1,0,0,0,0
360,1969,Romania 45-89,6/3/45,22/12/1989,44,24,0,0,0,0,Ceausescu,4,0,0,0,1,1,1,44,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,2.773019791,2.630803823,0.520264745,0,1,0,0,0,0
360,1970,Romania 45-89,6/3/45,22/12/1989,44,25,0,0,0,0,Ceausescu,5,0,0,0,1,1,1,44,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,2.950954199,2.773019791,0.516980588,0,1,0,0,0,0
360,1971,Romania 45-89,6/3/45,22/12/1989,44,26,0,0,0,0,Ceausescu,6,0,0,0,1,1,1,44,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,3.252738237,2.950954199,0.5175367,0,1,0,0,0,0
360,1972,Romania 45-89,6/3/45,22/12/1989,44,27,0,0,0,0,Ceausescu,7,0,0,0,1,1,1,44,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,3.576686144,3.252738237,0.522958696,0,1,0,0,0,0
360,1973,Romania 45-89,6/3/45,22/12/1989,44,28,0,0,0,0,Ceausescu,8,0,0,0,1,1,1,44,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,3.831789255,3.576686144,0.526756227,0,1,0,0,0,0
360,1974,Romania 45-89,6/3/45,22/12/1989,44,29,0,0,0,0,Ceausescu,9,0,0,0,1,1,1,44,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,4.341766834,3.831789255,0.530020177,0,1,0,0,0,0
360,1975,Romania 45-89,6/3/45,22/12/1989,44,30,0,0,0,0,Ceausescu,10,0,0,0,1,1,1,44,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,4.853504658,4.341766834,0.531714261,0,1,0,0,0,0
360,1976,Romania 45-89,6/3/45,22/12/1989,44,31,0,0,0,0,Ceausescu,11,0,0,0,1,1,1,44,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,5.04412365,4.853504658,0.526590526,0,1,0,0,0,0
360,1977,Romania 45-89,6/3/45,22/12/1989,44,32,0,0,0,0,Ceausescu,12,0,0,0,1,1,1,44,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,5.717291355,5.04412365,0.521325052,0,1,0,0,0,0
360,1978,Romania 45-89,6/3/45,22/12/1989,44,33,0,0,0,0,Ceausescu,13,0,0,0,1,1,1,44,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,6.50227499,5.717291355,0.513575971,0,1,0,0,0,0
360,1979,Romania 45-89,6/3/45,22/12/1989,44,34,0,0,0,0,Ceausescu,14,0,0,0,1,1,1,44,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,6.821638584,6.50227499,0.489673495,0,1,0,0,0,0
360,1980,Romania 45-89,6/3/45,22/12/1989,44,35,0,0,0,0,Ceausescu,15,0,0,0,1,1,1,44,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,7.141535759,6.821638584,0.457409978,0,1,0,0,0,0
360,1981,Romania 45-89,6/3/45,22/12/1989,44,36,0,0,0,0,Ceausescu,16,0,0,0,1,1,1,44,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,6.949873447,7.141535759,0.437108248,0,1,0,0,0,0
360,1982,Romania 45-89,6/3/45,22/12/1989,44,37,0,0,0,0,Ceausescu,17,0,0,0,1,1,1,44,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,6.999207973,6.949873447,0.439046264,0,1,0,0,0,0
360,1983,Romania 45-89,6/3/45,22/12/1989,44,38,0,0,0,0,Ceausescu,18,0,0,0,1,1,1,44,38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,7.14837122,6.999207973,0.439573318,0,1,0,0,0,0
360,1984,Romania 45-89,6/3/45,22/12/1989,44,39,0,0,0,0,Ceausescu,19,0,0,0,1,1,1,44,39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,7.433214664,7.14837122,0.43533054,0,1,0,0,0,0
360,1985,Romania 45-89,6/3/45,22/12/1989,44,40,0,0,0,0,Ceausescu,20,0,0,0,1,1,1,44,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,7.380286694,7.433214664,0.43054232,0,1,0,0,0,0
360,1986,Romania 45-89,6/3/45,22/12/1989,44,41,0,0,0,0,Ceausescu,21,0,0,0,1,1,1,44,41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,7.563596249,7.380286694,0.406962007,0,1,0,0,0,0
360,1987,Romania 45-89,6/3/45,22/12/1989,44,42,0,0,0,0,Ceausescu,22,0,0,0,1,1,1,44,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,7.484959602,7.563596249,0.39382416,0,1,0,0,0,0
360,1988,Romania 45-89,6/3/45,22/12/1989,44,43,0,0,0,0,Ceausescu,23,0,0,0,1,1,1,44,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,7.330278873,7.484959602,0.377585977,0,1,0,0,0,0
360,1989,Romania 45-89,6/3/45,22/12/1989,44,44,1,1,4,3,Ceausescu,24,1,1,0,1,1,1,44,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,1,6.715606213,7.330278873,0.36018151,1,1,0,0,0,0
365,1946,Soviet Union 17-91,7/11/17,22/12/1991,74,29,0,0,0,0,Stalin,29,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.141917229,3.012127876,0,0,1,0,0,1,0
365,1947,Soviet Union 17-91,7/11/17,22/12/1991,74,30,0,0,0,0,Stalin,30,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.170572281,3.141917229,0.12055552,0,1,0,0,1,0
365,1948,Soviet Union 17-91,7/11/17,22/12/1991,74,31,0,0,0,0,Stalin,31,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.184056759,3.170572281,0.140601754,0,1,0,0,1,0
365,1949,Soviet Union 17-91,7/11/17,22/12/1991,74,32,0,0,0,0,Stalin,32,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.286877155,3.184056759,0.154209405,0,1,0,0,1,0
365,1950,Soviet Union 17-91,7/11/17,22/12/1991,74,33,0,0,0,0,Stalin,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.362728119,3.286877155,0.171895772,0,1,0,0,1,0
365,1951,Soviet Union 17-91,7/11/17,22/12/1991,74,34,0,0,0,0,Stalin,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.458806038,3.362728119,0.237301946,0,1,0,0,1,0
365,1952,Soviet Union 17-91,7/11/17,22/12/1991,74,35,0,0,0,0,Stalin,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.586910009,3.458806038,0.257824451,0,1,0,0,1,0
365,1953,Soviet Union 17-91,7/11/17,22/12/1991,74,36,0,0,0,0,Stalin,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.701529503,3.586910009,0.280110568,0,1,0,0,1,0
365,1954,Soviet Union 17-91,7/11/17,22/12/1991,74,37,0,0,0,0,Khrushchev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.784122467,3.701529503,0.303590178,0,1,0,0,1,0
365,1955,Soviet Union 17-91,7/11/17,22/12/1991,74,38,0,0,0,0,Khrushchev,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.806035042,3.784122467,0.330489606,0,1,0,0,1,0
365,1956,Soviet Union 17-91,7/11/17,22/12/1991,74,39,0,0,0,0,Khrushchev,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,3.930768251,3.806035042,0.37825495,0,1,0,0,1,0
365,1957,Soviet Union 17-91,7/11/17,22/12/1991,74,40,0,0,0,0,Khrushchev,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,4.001562595,3.930768251,0.428766072,0,1,0,0,1,0
365,1958,Soviet Union 17-91,7/11/17,22/12/1991,74,41,0,0,0,0,Khrushchev,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,4.12629509,4.001562595,0.481182575,0,1,0,0,1,0
365,1959,Soviet Union 17-91,7/11/17,22/12/1991,74,42,0,0,0,0,Khrushchev,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,0,0,0,1,4.281368256,4.12629509,0.530105889,0,1,0,0,1,0
365,1960,Soviet Union 17-91,7/11/17,22/12/1991,74,43,0,0,0,0,Khrushchev,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,4.040330887,4.281368256,0.582616925,0,1,0,0,1,0
365,1961,Soviet Union 17-91,7/11/17,22/12/1991,74,44,0,0,0,0,Khrushchev,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,4.284739971,4.040330887,0.634363234,0,1,0,0,1,0
365,1962,Soviet Union 17-91,7/11/17,22/12/1991,74,45,0,0,0,0,Khrushchev,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,4.476895332,4.284739971,0.682919025,0,1,0,0,1,0
365,1963,Soviet Union 17-91,7/11/17,22/12/1991,74,46,0,0,0,0,Khrushchev,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,4.519034863,4.476895332,0.732873142,0,1,0,0,1,0
365,1964,Soviet Union 17-91,7/11/17,22/12/1991,74,47,0,0,0,0,Khrushchev,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,4.810640335,4.519034863,0.779567361,0,1,0,0,1,0
365,1965,Soviet Union 17-91,7/11/17,22/12/1991,74,48,0,0,0,0,Brezhnev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,5.139328003,4.810640335,0.818412364,0,1,0,0,1,0
365,1966,Soviet Union 17-91,7/11/17,22/12/1991,74,49,0,0,0,0,Brezhnev,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,5.473072529,5.139328003,0.860093355,0,1,0,0,1,0
365,1967,Soviet Union 17-91,7/11/17,22/12/1991,74,50,0,0,0,0,Brezhnev,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,5.821987152,5.473072529,0.905706525,0,1,0,0,1,0
365,1968,Soviet Union 17-91,7/11/17,22/12/1991,74,51,0,0,0,0,Brezhnev,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,6.28720665,5.821987152,0.950243294,0,1,0,0,1,0
365,1969,Soviet Union 17-91,7/11/17,22/12/1991,74,52,0,0,0,0,Brezhnev,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,6.418681622,6.28720665,0.986889958,0,1,0,0,1,0
365,1970,Soviet Union 17-91,7/11/17,22/12/1991,74,53,0,0,0,0,Brezhnev,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,6.890642643,6.418681622,1.020098329,0,1,0,0,1,0
365,1971,Soviet Union 17-91,7/11/17,22/12/1991,74,54,0,0,0,0,Brezhnev,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,7.215959549,6.890642643,1.05980432,0,1,0,0,1,0
365,1972,Soviet Union 17-91,7/11/17,22/12/1991,74,55,0,0,0,0,Brezhnev,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,7.465425014,7.215959549,1.096152306,0,1,0,0,1,0
365,1973,Soviet Union 17-91,7/11/17,22/12/1991,74,56,0,0,0,0,Brezhnev,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,8.04526329,7.465425014,1.128956676,0,1,0,0,1,0
365,1974,Soviet Union 17-91,7/11/17,22/12/1991,74,57,0,0,0,0,Brezhnev,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,8.41103363,8.04526329,1.168439388,0,1,0,0,1,0
365,1975,Soviet Union 17-91,7/11/17,22/12/1991,74,58,0,0,0,0,Brezhnev,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,8.754891396,8.41103363,1.210552216,0,1,0,0,1,0
365,1976,Soviet Union 17-91,7/11/17,22/12/1991,74,59,0,0,0,0,Brezhnev,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,9.16954422,8.754891396,1.256418347,0,1,0,0,1,0
365,1977,Soviet Union 17-91,7/11/17,22/12/1991,74,60,0,0,0,0,Brezhnev,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,9.538685799,9.16954422,1.291335702,0,1,0,0,1,0
365,1978,Soviet Union 17-91,7/11/17,22/12/1991,74,61,0,0,0,0,Brezhnev,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,9.901085854,9.538685799,1.321521521,0,1,0,0,1,0
365,1979,Soviet Union 17-91,7/11/17,22/12/1991,74,62,0,0,0,0,Brezhnev,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,10.02244759,9.901085854,1.349824786,0,1,0,0,1,0
365,1980,Soviet Union 17-91,7/11/17,22/12/1991,74,63,0,0,0,0,Brezhnev,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,10.31405258,10.02244759,1.36295712,0,1,0,0,1,0
365,1981,Soviet Union 17-91,7/11/17,22/12/1991,74,64,0,0,0,0,Brezhnev,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,10.61914253,10.31405258,1.373398066,0,1,0,0,1,0
365,1982,Soviet Union 17-91,7/11/17,22/12/1991,74,65,0,0,0,0,Brezhnev,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,10.95457268,10.61914253,1.376237273,0,1,0,0,1,0
365,1983,Soviet Union 17-91,7/11/17,22/12/1991,74,66,0,0,0,0,Andropov,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,11.35573959,10.95457268,1.374738812,0,1,0,0,1,0
365,1984,Soviet Union 17-91,7/11/17,22/12/1991,74,67,0,0,0,0,Andropov,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,11.70802498,11.35573959,1.372337461,0,1,0,0,1,0
365,1985,Soviet Union 17-91,7/11/17,22/12/1991,74,68,0,0,0,0,Chernenko,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,11.88163948,11.70802498,1.360953689,0,1,0,0,1,0
365,1986,Soviet Union 17-91,7/11/17,22/12/1991,74,69,0,0,0,0,Gorbachev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,12.10413647,11.88163948,1.315394044,0,1,0,0,1,0
365,1987,Soviet Union 17-91,7/11/17,22/12/1991,74,70,0,0,0,0,Gorbachev,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,12.26257992,12.10413647,1.333462477,0,1,0,0,1,0
365,1988,Soviet Union 17-91,7/11/17,22/12/1991,74,71,0,0,0,0,Gorbachev,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,12.83736229,12.26257992,1.337819934,0,1,0,0,1,0
365,1989,Soviet Union 17-91,7/11/17,22/12/1991,74,72,0,0,0,0,Gorbachev,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,1,0,0,0,1,13.04805946,12.83736229,1.331379175,0,1,0,0,1,0
365,1990,Soviet Union 17-91,7/11/17,22/12/1991,74,73,0,0,0,0,Gorbachev,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,12.60788441,13.04805946,1.292017698,0,1,0,0,1,0
365,1991,Soviet Union 17-91,7/11/17,22/12/1991,74,74,1,3,9,1,Gorbachev,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,1,11.71947193,12.60788441,1.532384992,0,1,0,0,1,0
365,1994,Russia 93-NA,21/09/1993,31/12/2010,17,1,0,0,0,0,Yeltsin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,0,0,0,8.351409912,8.503131866,1.217329383,1,0,0,0,0,1
365,1995,Russia 93-NA,21/09/1993,31/12/2010,17,2,0,0,0,0,Yeltsin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,0,0,0,8.084506035,8.351409912,1.143791795,1,0,0,0,0,1
365,1996,Russia 93-NA,21/09/1993,31/12/2010,17,3,0,0,0,0,Yeltsin,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,0,7.767853737,8.084506035,1.129520655,1,0,0,0,0,1
