,country_x,Opposition Challenge,OppBoycott,year,client,PollsBad,PollsGood,IncumbentRan,GoodEcon,polcomp,adjexconst,IOScore,reltradelog,transition,PostCW,Opposition Win,Transitional,OppGain,EconCrisis,exconst,tenure,leverage,Harrass,Rentier,v2x_polyarchy,ViolenceAfter,Violence,PostProtestFraud,longten,Major Aid Recipient
1033,Malawi,0,0,2009,0,0,1,1,0,7.0,6.0,1.0,0.026458831322125096,0,1,0,0,0,0,6.0,5.0,0,0,1,0.488,0,0,0,0,1
1034,South Africa,1,0,1948,0,0,0,1,0,2.0,7.0,1.0,0.00397792946180418,0,0,1,0,1,0,7.0,9.0,0,0,0,0.234,0,0,0,0,0
1035,South Africa,0,0,1953,0,0,0,1,0,2.0,7.0,1.0,0.07054457155188588,0,0,0,0,0,0,7.0,5.0,0,1,0,0.203,1,1,0,0,0
1036,South Africa,0,0,1958,0,0,0,1,1,2.0,7.0,1.0,0.09600843170307974,0,0,0,0,0,0,7.0,4.0,0,0,0,0.208,0,1,0,0,0
1037,South Africa,0,1,1961,0,0,0,1,0,2.0,7.0,1.0,0.08622163311425117,0,0,0,0,0,0,7.0,3.0,1,1,1,0.215,1,1,0,0,1
1038,South Africa,0,0,1966,0,0,0,1,0,2.0,7.0,1.0,0.1168452894563013,0,0,0,0,0,1,7.0,8.0,1,1,1,0.168,0,1,0,0,1
1039,South Africa,0,0,1970,0,0,0,1,1,2.0,7.0,1.0,0.13111885953694882,0,0,0,0,1,0,7.0,4.0,1,1,0,0.173,1,0,0,0,0
1040,South Africa,0,0,1974,0,0,0,1,1,2.0,7.0,1.0,0.17355020471216145,0,0,0,0,0,0,7.0,8.0,1,0,0,0.18,0,0,0,0,0
1041,South Africa,0,0,1977,0,0,0,1,0,2.0,7.0,1.0,0.2359102309998855,0,0,0,0,0,0,7.0,11.0,1,1,0,0.169,0,1,0,0,0
1042,South Africa,0,1,1981,0,0,1,1,1,2.0,7.0,1.0,0.43145735458299406,0,0,0,0,1,0,7.0,3.0,1,0,0,0.165,0,0,0,0,0
1043,South Africa,0,1,1989,0,0,0,0,0,2.0,7.0,1.0,0.2890811394548082,0,0,0,0,1,1,7.0,11.0,1,0,0,0.18,1,1,0,0,0
1045,Namibia,0,0,1994,0,0,1,1,0,9.0,5.0,1.0,0.10566754818997198,0,1,0,0,0,0,5.0,4.0,0,0,0,0.58,0,0,0,0,0
1049,Lesotho,1,0,1970,0,0,0,1,0,7.0,5.0,0.0,0.0,0,0,1,0,1,0,5.0,4.0,1,1,1,0.182,1,1,0,0,1
1051,Lesotho,1,0,1998,0,0,0,0,0,7.0,5.0,1.0,0.05190798619943875,0,1,0,0,0,0,5.0,4.0,0,0,1,0.319,1,1,1,0,1
1052,Lesotho,0,0,2002,0,0,1,1,0,8.0,6.0,1.0,0.10398094370786662,0,1,0,1,0,0,6.0,4.0,0,0,1,0.321,0,0,0,0,1
1054,Lesotho,0,0,2012,0,0,1,1,0,7.0,7.0,1.0,0.18889719597087617,0,1,0,0,1,0,7.0,14.0,0,0,1,0.585,0,0,0,1,1
1057,Madagascar,0,0,1992,0,0,0,1,0,-88.0,3.0,1.0,0.04089984546003493,1,1,0,0,1,1,-88.0,17.0,0,0,1,0.251,0,1,0,1,1
1058,Madagascar,1,0,1993,0,0,0,1,0,9.0,7.0,1.0,0.03682716737701825,0,1,1,0,1,1,7.0,18.0,0,0,1,0.265,0,1,0,1,1
1059,Madagascar,1,0,1996,0,0,0,1,0,9.0,7.0,1.0,0.04727446213763917,0,1,1,1,1,0,7.0,3.0,0,0,1,0.584,0,1,0,0,1
1060,Madagascar,1,0,1996,0,0,0,1,0,9.0,7.0,1.0,0.04727446213763917,0,1,1,1,1,0,7.0,3.0,0,0,1,0.584,0,1,0,0,1
1061,Madagascar,1,0,2001,0,0,0,1,0,9.0,5.0,1.0,0.04939648646321128,0,1,1,0,1,0,5.0,4.0,0,0,1,0.527,0,1,1,0,1
1062,Madagascar,0,0,2006,0,0,1,1,1,9.0,5.0,1.0,0.06668539933487473,0,1,0,0,0,0,5.0,4.0,0,1,1,0.491,0,0,0,0,1
1065,Comoros,0,0,1990,0,0,0,1,0,1.0,1.0,0.0,0.09843603012201874,0,1,0,0,1,1,1.0,1.0,0,1,1,0.218,0,0,0,0,1
1066,Comoros,0,0,1990,0,0,0,1,0,1.0,1.0,0.0,0.09843603012201874,0,1,0,0,1,1,1.0,1.0,0,1,1,0.218,0,0,0,0,1
1080,Algeria,0,1,1995,0,1,0,1,0,1.0,1.0,0.0,0.2897591569800575,0,1,0,1,0,1,1.0,1.0,0,0,1,0.167,0,1,0,0,1
1082,Algeria,0,1,2004,0,0,0,1,1,6.0,3.0,1.0,0.4178888448054483,0,1,0,0,0,0,3.0,5.0,0,0,1,0.336,1,1,0,0,1
1083,Algeria,1,1,2009,0,0,0,1,0,6.0,5.0,1.0,0.8206328696114956,0,1,0,0,0,0,5.0,10.0,0,0,1,0.356,1,1,1,0,1
1084,Tunisia,0,1,1999,0,0,0,1,1,6.0,3.0,1.0,0.5452811521535585,0,1,0,0,0,0,3.0,12.0,0,1,1,0.205,0,0,0,0,1
1085,Tunisia,0,1,2004,0,0,0,1,1,6.0,2.0,1.0,0.6310040909714927,0,1,0,0,0,0,2.0,17.0,0,1,1,0.208,0,0,0,1,1
1086,Tunisia,0,0,2009,0,0,0,1,1,6.0,2.0,1.0,0.9543315104881035,0,1,0,0,0,0,2.0,22.0,0,1,0,0.198,0,0,0,1,0
1087,Sudan,0,0,1958,0,0,0,1,0,7.0,7.0,0.0,0.014340909879130526,0,0,0,0,0,1,7.0,2.0,0,0,1,0.293,0,0,0,0,1
1088,Sudan,0,0,1958,0,0,0,1,0,7.0,7.0,0.0,0.014340909879130526,0,0,0,0,0,1,7.0,2.0,0,0,1,0.293,0,0,0,0,1
1090,Sudan,0,1,1968,0,0,0,1,0,6.0,7.0,0.0,0.010033206510468998,0,0,0,1,0,0,7.0,1.0,0,0,1,0.201,0,0,0,0,1
1091,Sudan,0,1,2000,0,0,0,1,1,2.0,1.0,0.0,0.018636465166969114,0,1,0,0,0,1,1.0,11.0,0,1,1,0.159,0,0,0,0,1
1092,Sudan,1,1,2010,0,0,0,1,1,3.0,3.0,0.0,0.07097299691008474,0,1,0,0,0,1,3.0,21.0,0,1,1,0.227,1,1,1,1,1
1093,Iran,0,0,1979,1,0,0,1,0,1.0,1.0,0.0,0.36065624059370976,0,0,0,0,1,0,1.0,26.0,1,0,0,0.123,0,1,0,1,1
1094,Iran,0,0,2001,0,0,0,1,0,6.0,4.0,0.0,0.14509994064788692,0,1,0,0,0,0,4.0,4.0,0,0,0,0.258,0,0,0,0,0
1097,Iran,1,0,2009,0,1,0,1,0,3.0,2.0,0.0,0.38761488615296863,0,1,0,0,0,1,2.0,4.0,0,1,0,0.178,1,1,1,0,0
1100,Turkey,1,0,1950,0,1,0,1,0,9.0,6.0,1.0,0.010483195641129924,0,0,1,0,1,0,6.0,12.0,1,0,1,0.233,0,0,0,0,1
1101,Turkey,0,0,1954,0,0,1,1,1,9.0,6.0,3.0,0.013317510705705181,0,0,0,0,0,0,6.0,4.0,0,1,1,0.445,0,0,0,0,1
1102,Turkey,1,0,1957,0,0,0,1,0,6.0,5.0,3.0,0.01725876631815762,0,0,0,0,1,1,5.0,7.0,1,1,1,0.377,1,1,1,0,1
1103,Turkey,1,0,1961,0,0,0,0,1,-88.0,5.0,3.0,0.010595886058531517,1,0,1,0,0,0,-88.0,1.0,0,1,0,0.222,0,0,0,0,0
1104,Turkey,1,0,1964,0,0,0,1,1,9.0,7.0,3.0,0.015563540190455449,0,0,1,0,1,0,7.0,3.0,0,0,1,0.316,0,0,0,0,1
1105,Turkey,1,0,1965,0,0,0,0,1,9.0,7.0,3.0,0.012289674681423748,0,0,1,0,0,0,7.0,4.0,0,0,0,0.331,0,0,0,0,0
1106,Turkey,0,0,1966,0,0,0,1,1,9.0,6.0,3.0,0.012880191300790841,0,0,0,0,0,0,6.0,1.0,0,0,0,0.331,0,0,0,0,0
1109,Turkey,0,0,1973,0,0,0,1,0,2.0,3.0,3.0,0.0187232224433304,0,0,0,0,1,0,3.0,1.0,1,0,0,0.531,0,1,0,0,0
1113,Turkey,1,0,1983,0,0,0,0,1,1.0,1.0,3.0,0.05769750943927636,0,0,1,1,1,0,1.0,3.0,0,1,1,0.117,0,0,0,0,1
1114,Turkey,0,0,1987,0,0,0,1,1,9.0,6.0,3.0,0.08614790929509625,0,0,0,0,0,0,6.0,4.0,0,1,1,0.419,0,0,0,0,1
1115,Turkey,1,0,1991,0,1,0,1,0,9.0,7.0,3.0,0.25124068613379796,0,1,1,0,1,0,7.0,2.0,0,0,1,0.52,0,0,0,0,1
1116,Turkey,1,0,1995,0,0,0,1,0,8.0,7.0,3.0,0.25938775962121036,0,1,1,0,1,0,7.0,2.0,0,0,1,0.559,0,0,0,0,1
1117,Turkey,0,0,1999,0,0,0,1,0,6.0,7.0,3.0,0.4024284217240866,0,1,0,0,1,0,7.0,2.0,0,1,0,0.55,0,0,0,0,0
1121,Egypt,0,0,2005,1,0,0,1,0,2.0,3.0,1.0,0.09249299358903697,0,1,0,0,1,0,3.0,24.0,0,1,1,0.206,0,1,0,1,1
1130,Lebanon,0,0,1960,0,0,0,1,1,6.0,3.0,0.0,0.06906677801669839,0,0,0,0,1,0,3.0,2.0,0,0,1,0.363,0,0,0,0,1
1131,Lebanon,0,0,1964,0,0,0,0,1,6.0,3.0,0.0,0.055876173726953526,0,0,0,0,0,0,3.0,6.0,0,0,1,0.395,0,0,0,0,1
1132,Lebanon,0,0,1968,0,0,0,1,1,6.0,3.0,0.0,0.056504963946060145,0,0,0,0,1,0,3.0,4.0,0,0,1,0.42,0,0,0,0,1
1133,Lebanon,0,0,1972,0,0,0,1,1,6.0,4.0,0.0,0.08511564131872176,0,0,0,0,1,0,4.0,2.0,0,0,0,0.41,0,1,0,0,0
1138,Israel,0,0,1949,0,0,0,1,0,10.0,7.0,0.0,0.13861581145171592,0,0,0,0,0,1,7.0,1.0,0,0,1,0.287,0,0,0,0,1
1139,Israel,0,0,1951,0,0,0,1,0,10.0,7.0,0.0,0.12007681642454411,0,0,0,0,0,1,7.0,3.0,0,0,1,0.585,0,0,0,0,1
1156,Yemen,0,1,1999,0,0,1,1,1,6.0,2.0,0.0,0.04201226376741935,0,1,0,0,0,0,2.0,21.0,0,0,1,0.29,0,0,0,1,1
1157,Yemen,0,0,2006,0,0,0,1,0,6.0,2.0,0.0,0.0723043040822716,0,1,0,0,0,0,2.0,28.0,0,0,1,0.328,0,0,0,1,1
1160,Tajikistan,0,1,1994,1,0,0,1,0,2.0,3.0,0.0,0.019099218143345545,0,1,0,0,0,0,3.0,2.0,0,0,1,0.232,0,0,0,0,1
1161,Tajikistan,0,0,1999,1,0,0,1,0,6.0,4.0,0.0,0.017604806814809727,0,1,0,0,0,0,4.0,7.0,0,0,1,0.204,0,0,0,0,1
1162,Tajikistan,0,1,2006,1,0,0,1,0,6.0,3.0,0.0,0.04450193225994328,0,1,0,0,0,0,3.0,14.0,0,1,0,0.233,0,0,0,1,1
1163,Tajikistan,0,1,2013,0,0,0,1,1,6.0,3.0,1.0,0.02009691170725461,0,1,0,0,0,0,3.0,21.0,0,1,1,0.222,0,0,0,1,1
1164,Kyrgyz Republic,0,0,1995,0,0,0,1,0,3.0,4.0,0.0,0.017253303918764142,0,1,0,0,0,0,4.0,5.0,0,0,1,0.322,0,0,0,0,1
1165,Kyrgyz Republic,0,0,2000,0,0,0,1,1,3.0,4.0,1.0,0.05459513884200037,0,1,0,0,0,0,4.0,10.0,0,1,1,0.301,0,0,0,0,1
1166,Kyrgyz Republic,0,0,2005,0,0,0,1,1,3.0,4.0,1.0,0.02702983215200747,0,1,0,0,0,0,4.0,15.0,0,0,1,0.276,0,0,0,1,1
1167,Kyrgyz Republic,1,0,2009,0,0,0,1,0,5.0,4.0,1.0,0.11761561143498744,0,1,0,0,1,0,4.0,4.0,0,1,1,0.292,1,0,1,0,1
1169,Kazakhstan,0,1,1999,0,0,0,1,0,2.0,1.0,0.0,0.1053763671897671,0,1,0,0,0,0,1.0,9.0,0,1,1,0.301,0,0,0,0,1
1170,Kazakhstan,0,0,2005,0,0,0,1,1,2.0,1.0,0.0,0.4089233063151368,0,1,0,0,0,0,1.0,15.0,0,1,1,0.252,0,0,0,1,1
1171,Kazakhstan,0,0,2011,0,0,0,1,0,3.0,2.0,0.0,0.712354282641192,0,1,0,0,0,0,2.0,21.0,0,1,1,0.266,0,0,0,1,1
1177,Taiwan,0,0,1991,1,0,0,1,1,9.0,3.0,0.0,1.5057956438359457,0,1,0,0,1,0,3.0,3.0,0,0,0,0.266,0,0,0,0,1
1178,Taiwan,0,0,1996,1,0,0,1,1,10.0,5.0,0.0,1.8279864896600164,0,1,0,0,0,0,5.0,8.0,1,0,0,0.319,0,0,0,0,1
1183,South Korea,0,0,1952,1,0,0,1,0,6.0,3.0,0.0,0.0024294388689738078,0,0,0,0,0,0,3.0,4.0,0,0,1,0.283,0,0,0,0,1
1184,South Korea,0,0,1956,1,0,0,1,1,6.0,2.0,0.0,0.013344102651381577,0,0,0,0,0,0,2.0,8.0,0,0,1,0.275,0,0,0,0,1
1185,South Korea,1,1,1960,1,0,0,1,0,6.0,2.0,0.0,0.009647930151829685,0,0,0,0,0,0,2.0,12.0,1,1,1,0.27,1,1,1,0,1
1186,South Korea,0,0,1963,1,0,0,1,1,1.0,1.0,0.0,0.0135687495466838,0,0,0,0,0,0,1.0,2.0,0,0,1,0.175,0,0,0,0,1
1187,South Korea,0,0,1967,1,0,0,1,1,7.0,3.0,1.0,0.02403615709954669,0,0,0,0,0,0,3.0,6.0,0,0,1,0.313,0,0,0,0,1
1188,South Korea,0,0,1971,1,0,0,1,1,7.0,3.0,1.0,0.06325827515551276,0,0,0,0,0,0,3.0,10.0,0,0,1,0.326,0,0,0,0,1
1189,South Korea,0,0,1981,1,0,0,1,0,2.0,1.0,1.0,0.4156792665980326,0,0,0,0,0,0,1.0,1.0,0,0,0,0.207,0,0,0,0,1
1190,South Korea,1,0,1987,1,0,0,0,1,3.0,3.0,1.0,0.666883269154066,0,0,0,0,0,0,3.0,7.0,0,0,0,0.359,1,0,1,0,1
1238,India,0,0,1977,0,0,0,1,0,7.0,5.0,1.0,0.007315312492125612,0,0,0,0,1,0,5.0,11.0,0,0,1,0.406,0,0,0,0,1
1249,Bhutan,0,0,2013,0,0,0,1,0,5.0,4.0,0.0,0.028874338546655904,0,1,0,1,1,0,4.0,5.0,0,0,1,0.598,0,0,0,0,1
1250,Bhutan,1,0,2013,0,0,0,1,0,5.0,4.0,0.0,0.028874338546655904,0,1,1,1,1,1,4.0,5.0,1,0,1,0.598,0,0,0,0,1
1251,Pakistan,1,1,1977,1,0,0,1,1,7.0,7.0,1.0,0.015458614960905824,0,0,0,0,1,0,7.0,6.0,0,1,1,0.232,1,1,1,0,1
1253,Pakistan,1,0,1990,0,1,0,1,0,7.0,7.0,1.0,0.03801610686437464,0,1,1,1,1,1,7.0,2.0,1,1,1,0.381,0,1,0,0,1
1256,Bangladesh,0,0,1973,0,0,0,1,0,7.0,7.0,1.0,0.0034906956252044163,0,0,0,0,1,0,7.0,1.0,0,1,1,0.231,0,0,0,0,1
1257,Bangladesh,0,0,1978,0,0,0,1,1,1.0,1.0,1.0,0.0054281578844350645,0,0,0,0,1,0,1.0,3.0,0,0,1,0.177,0,0,0,0,1
1258,Bangladesh,0,0,1981,0,0,0,0,1,3.0,2.0,1.0,0.012666791978899857,0,0,0,0,0,0,2.0,6.0,0,0,1,0.396,0,0,0,0,1
1259,Bangladesh,1,1,1986,0,0,0,1,0,1.0,1.0,1.0,0.010362480243386069,0,0,0,0,0,0,1.0,4.0,0,1,1,0.193,0,1,1,0,1
1261,Bangladesh,1,1,1996,0,0,0,1,0,7.0,5.0,1.0,0.03343773455704787,0,1,0,0,0,1,5.0,5.0,0,0,1,0.541,1,1,1,0,1
1262,Bangladesh,1,0,1996,0,0,0,1,0,7.0,5.0,1.0,0.03343773455704787,0,1,1,1,1,0,5.0,5.0,0,0,1,0.541,0,1,0,0,1
1265,Myanmar (Burma),0,0,1951,0,0,0,1,0,6.0,7.0,1.0,0.002139925011708786,0,0,0,1,1,1,7.0,3.0,0,0,1,0.23,0,1,0,0,1
1266,Myanmar (Burma),0,0,1956,0,0,0,1,0,6.0,7.0,1.0,0.008997790753251753,0,0,0,0,1,1,7.0,8.0,0,1,0,0.439,0,0,0,0,0
1269,Myanmar (Burma),1,0,1990,0,1,0,0,0,3.0,2.0,1.0,0.0037521813624824415,0,1,1,0,1,1,2.0,2.0,1,1,0,0.092,1,1,0,0,0
1277,Sri Lanka,0,0,1982,0,1,0,1,1,7.0,5.0,1.0,0.05649542772338181,0,0,0,0,0,0,5.0,5.0,0,0,1,0.558,0,1,0,0,1
1280,Sri Lanka,0,0,1999,0,0,1,1,1,6.0,5.0,1.0,0.2124801274952772,0,1,0,0,0,0,5.0,5.0,0,0,1,0.588,0,1,0,0,1
1282,Sri Lanka,0,0,2010,0,0,0,1,0,6.0,5.0,1.0,0.20040940262422957,0,1,0,0,0,1,5.0,5.0,0,1,1,0.421,0,1,0,0,1
1283,Nepal,0,0,1991,0,0,0,1,0,5.0,6.0,0.0,0.018442842521863657,0,1,0,1,1,0,6.0,1.0,0,0,1,0.219,0,0,0,0,1
1284,Nepal,1,0,1994,0,0,0,1,0,5.0,6.0,0.0,0.023143626398121224,0,1,1,0,1,1,6.0,3.0,0,0,1,0.397,0,0,0,0,1
1285,Nepal,0,0,1999,0,0,0,0,0,5.0,6.0,0.0,0.01750496740811171,0,1,0,0,0,0,6.0,1.0,0,0,1,0.39,0,1,0,0,1
1286,Nepal,1,0,2008,0,0,0,1,0,8.0,6.0,1.0,0.014303458297191003,0,1,1,1,1,1,6.0,2.0,0,1,1,0.277,0,1,0,0,1
1289,Thailand,0,0,1969,1,0,0,1,1,-88.0,1.0,0.0,0.027515699699465317,1,0,0,0,1,0,-88.0,6.0,0,0,1,0.115,0,0,0,0,1
1291,Thailand,1,0,1976,0,0,0,1,1,7.0,3.0,0.0,0.06365419797415627,0,0,1,0,1,0,3.0,1.0,0,0,1,0.299,0,1,0,0,1
1292,Thailand,1,0,1979,1,0,0,1,1,7.0,3.0,0.0,0.08886514864800306,0,0,1,0,1,0,3.0,2.0,0,0,1,0.131,0,1,0,0,1
1293,Thailand,0,0,1983,1,0,0,1,1,7.0,3.0,1.0,0.11339613903157422,0,0,0,0,0,0,3.0,3.0,0,0,0,0.288,0,0,0,0,1
1296,Thailand,1,0,1992,0,0,0,1,1,6.0,3.0,1.0,0.47058604822973266,0,1,1,0,0,0,3.0,1.0,0,0,0,0.225,1,0,0,0,0
1297,Thailand,1,0,1992,0,0,0,0,1,6.0,3.0,1.0,0.47058604822973266,0,1,1,0,1,0,3.0,1.0,0,1,0,0.225,0,1,0,0,0
1298,Thailand,1,0,1995,0,1,0,1,1,9.0,7.0,1.0,0.6309450433308974,0,1,1,0,1,0,7.0,3.0,0,0,0,0.441,0,0,0,0,0
1300,Thailand,1,0,2001,0,1,0,1,1,9.0,7.0,1.0,0.6825079992625209,0,1,1,0,1,0,7.0,4.0,0,0,0,0.517,0,1,1,0,0
1301,Thailand,1,0,2001,0,1,0,1,0,9.0,7.0,1.0,0.6825079992625209,0,1,1,0,1,0,7.0,4.0,0,0,0,0.517,0,1,0,0,0
1302,Thailand,0,0,2005,0,0,1,1,1,9.0,7.0,1.0,0.7683199980125753,0,1,0,0,0,0,7.0,4.0,0,0,0,0.557,0,0,0,0,0
1303,Thailand,0,1,2006,0,1,0,1,1,9.0,7.0,1.0,0.8333606546554495,0,1,0,0,1,0,7.0,5.0,1,0,0,0.513,0,0,0,0,0
1305,Thailand,1,0,2011,0,1,0,1,1,6.0,5.0,1.0,0.9822485912354776,0,1,1,0,1,0,5.0,3.0,0,0,0,0.394,0,1,0,0,0
1307,Cambodia,0,0,1972,1,0,0,1,0,-88.0,1.0,0.0,0.006528797227319102,1,0,0,0,0,1,-88.0,2.0,1,0,1,0.13,1,1,0,0,1
1309,Cambodia,1,0,1998,0,1,0,1,0,1.0,1.0,0.0,0.03925228178407956,0,1,0,0,1,1,1.0,1.0,1,1,1,0.384,1,1,1,0,1
1310,Cambodia,0,0,2003,0,0,0,1,0,8.0,4.0,0.0,0.12761346694552114,0,1,0,0,0,0,4.0,6.0,1,1,1,0.338,0,1,0,0,1
1311,Cambodia,1,0,2008,0,0,1,1,1,8.0,4.0,1.0,0.23289735736337538,0,1,0,0,0,0,4.0,11.0,0,1,1,0.328,0,0,1,0,1
1312,Laos,0,0,1955,0,0,0,1,0,5.0,5.0,0.0,0.0,0,0,0,0,0,1,5.0,1.0,0,0,1,0.245,0,0,0,0,1
1313,Laos,0,0,1958,0,0,0,1,0,5.0,5.0,0.0,0.012361821699917577,0,0,0,0,1,1,5.0,2.0,0,0,1,0.287,0,0,0,0,1
1318,Republic of Vietnam,0,0,1961,1,0,0,1,0,6.0,3.0,0.0,0.0,0,0,0,0,0,0,3.0,7.0,0,0,1,0.292,0,1,0,0,1
1319,Malaysia,0,0,1959,0,0,0,0,1,9.0,6.0,1.0,0.0,0,0,0,0,1,0,6.0,2.0,0,0,1,0.324,0,1,0,0,1
1320,Malaysia,0,0,1964,0,0,0,1,1,9.0,5.0,1.0,0.0,0,0,0,0,0,0,5.0,5.0,0,0,1,0.324,0,0,0,0,1
1321,Malaysia,0,0,1969,0,0,0,1,1,9.0,5.0,1.0,0.10620362009507399,0,0,0,0,1,0,5.0,10.0,0,0,1,0.312,1,1,0,0,1
1322,Malaysia,1,0,1974,0,0,0,1,1,6.0,5.0,1.0,0.20999434960904512,0,0,1,0,1,0,5.0,4.0,0,0,0,0.208,0,0,0,0,0
1323,Malaysia,1,0,1978,0,0,0,1,1,6.0,5.0,1.0,0.36894726674766315,0,0,1,0,0,0,5.0,2.0,0,0,0,0.292,0,0,0,0,0
1324,Malaysia,0,0,1982,0,0,0,1,1,6.0,5.0,1.0,0.5817734462274604,0,0,0,0,0,0,5.0,1.0,0,0,0,0.283,0,0,0,0,0
1325,Malaysia,0,0,1986,0,0,0,1,1,6.0,5.0,1.0,0.6047490376301616,0,0,0,0,1,0,5.0,5.0,0,0,0,0.28,0,0,0,0,0
1326,Malaysia,0,0,1990,0,0,1,1,1,6.0,5.0,1.0,0.828557283992882,0,1,0,0,1,0,5.0,9.0,1,1,1,0.263,0,1,0,0,1
1327,Malaysia,0,0,1995,0,0,1,1,1,6.0,5.0,1.0,1.379280392698799,0,1,0,0,0,1,5.0,14.0,0,0,1,0.272,0,0,0,1,1
1328,Malaysia,0,0,1999,0,0,1,1,0,6.0,4.0,1.0,1.3768369586092877,0,1,0,0,1,0,4.0,18.0,0,1,1,0.255,0,1,0,1,1
1329,Malaysia,0,0,2004,0,0,1,1,1,6.0,4.0,1.0,1.4487559436705089,0,1,0,0,0,0,4.0,1.0,0,0,0,0.284,0,0,0,0,0
1330,Malaysia,1,0,2008,0,0,0,1,0,6.0,4.0,1.0,1.6103287968988176,0,1,0,0,1,0,4.0,5.0,0,0,0,0.307,1,0,1,0,0
1331,Malaysia,1,0,2013,0,0,1,1,1,7.0,5.0,1.0,1.6374722263639194,0,1,0,0,0,0,5.0,4.0,0,0,0,0.304,0,0,1,0,0
1332,Singapore,0,1,1968,0,0,0,1,1,2.0,3.0,0.0,0.1884118379187021,0,0,0,0,0,0,3.0,9.0,0,0,0,0.319,0,0,0,0,0
1333,Singapore,1,0,1972,0,0,0,1,1,2.0,3.0,0.0,0.5343239821197954,0,0,1,0,1,0,3.0,13.0,0,0,0,0.32,0,0,0,1,0
1334,Singapore,0,0,1976,0,0,0,1,1,2.0,3.0,1.0,1.068918123230914,0,0,0,0,0,0,3.0,17.0,0,0,0,0.334,0,0,0,1,0
1335,Singapore,0,1,1980,0,0,0,1,1,2.0,3.0,1.0,1.6450609130257423,0,0,0,0,0,0,3.0,21.0,0,0,0,0.339,0,0,0,1,0
1336,Singapore,0,0,1984,0,0,0,1,1,2.0,3.0,1.0,2.0284019601278684,0,0,0,0,1,0,3.0,25.0,0,0,0,0.335,0,0,0,1,0
1337,Singapore,0,0,1988,0,0,0,1,1,2.0,3.0,1.0,2.30135607219982,0,0,0,0,0,0,3.0,29.0,0,0,0,0.342,0,0,0,1,0
1338,Singapore,0,0,1991,0,0,1,1,1,2.0,3.0,1.0,2.7860728498339244,0,1,0,0,1,0,3.0,1.0,0,0,1,0.367,0,0,0,0,1
1339,Singapore,0,0,1997,0,0,1,1,0,2.0,3.0,1.0,3.302705741984293,0,1,0,0,0,1,3.0,7.0,0,1,1,0.359,0,0,0,0,1
1340,Singapore,0,0,2001,0,0,1,1,0,2.0,3.0,1.0,3.133047322286092,0,1,0,0,0,1,3.0,11.0,0,1,1,0.394,0,0,0,0,1
1341,Singapore,0,0,2006,0,0,0,1,1,2.0,3.0,1.0,3.0863390630064007,0,1,0,0,0,0,3.0,2.0,0,0,0,0.377,0,0,0,0,0
1342,Singapore,0,0,2011,0,0,0,0,1,2.0,3.0,1.0,3.19418155596616,0,1,0,0,0,0,3.0,7.0,0,0,0,0.37,0,0,0,0,0
1343,Philippines,1,0,1949,0,0,0,1,0,6.0,3.0,0.0,0.040680237210312505,0,0,0,0,0,0,3.0,1.0,0,0,1,0.368,1,1,1,0,1
1344,Philippines,1,0,1953,0,0,0,1,0,6.0,5.0,0.0,0.03176566332009569,0,0,1,0,1,0,5.0,5.0,0,0,1,0.347,0,0,0,0,1
1345,Philippines,0,0,1957,0,0,0,1,0,6.0,5.0,0.0,0.03538828629797415,0,0,0,0,0,0,5.0,4.0,0,0,1,0.392,0,1,0,0,1
1346,Philippines,1,0,1961,0,1,0,1,1,6.0,5.0,0.0,0.03562837708301432,0,0,1,0,1,0,5.0,4.0,0,0,1,0.417,0,1,0,0,1
1347,Philippines,1,0,1965,0,1,0,1,1,6.0,5.0,0.0,0.03853466426895483,0,0,1,0,1,0,5.0,4.0,0,0,1,0.4,0,1,0,0,1
1348,Philippines,1,0,1969,0,0,1,1,1,6.0,5.0,0.0,0.04750329359937625,0,0,0,0,0,0,5.0,4.0,0,0,1,0.416,1,1,1,0,1
1349,Philippines,1,1,1981,0,0,0,1,0,1.0,1.0,1.0,0.1564460221652229,0,0,0,0,0,0,1.0,16.0,0,1,1,0.172,0,0,1,1,1
1350,Philippines,1,1,1986,0,0,0,1,0,3.0,2.0,1.0,0.10776053976448158,0,0,0,0,1,0,2.0,21.0,0,1,1,0.183,1,1,1,1,1
1351,Philippines,1,0,1992,0,1,0,0,0,7.0,7.0,1.0,0.19058200980394632,0,1,0,0,0,0,7.0,6.0,0,0,1,0.574,0,1,1,0,1
1352,Philippines,0,0,1998,0,1,0,0,0,9.0,6.0,1.0,0.4118646190404884,0,1,0,0,0,0,6.0,6.0,0,0,1,0.544,0,1,0,0,1
1353,Philippines,1,0,2004,0,0,1,1,1,9.0,6.0,1.0,0.379376961154883,0,1,0,0,0,0,6.0,3.0,0,1,1,0.538,0,1,1,0,1
1390,Papua New Guinea,1,0,1992,0,0,0,1,0,4.0,5.0,0.0,0.22986595478709,0,1,1,0,1,0,5.0,4.0,0,0,1,0.535,0,0,0,0,1
1391,Papua New Guinea,1,0,1997,0,0,0,1,0,4.0,5.0,1.0,0.2747434295246822,0,1,1,0,1,0,5.0,3.0,0,0,1,0.51,0,1,0,0,1
1392,Papua New Guinea,1,0,2002,0,1,0,0,0,4.0,5.0,1.0,0.12136265813171594,0,1,1,0,1,0,5.0,3.0,0,0,1,0.56,0,1,0,0,1
